year,country_code,country_name,human_freedom,human_freedom_rank,human_freedom_quartile,ai_procedural_justice,aii_civil_justice,aiii_criminal_justice,v-dem_rule_of_law,a_rule_of_law,bi_homicide,data,biia_disappearances,biib_violent_conflicts,data.1,biic_organised_conflicts,biid_terrorism_fatalities,data.2,biie_terrorism_injuries,data.3,biif_freedom_from_torture,bvii_freedom_from_political_killings,"bii_disappearances,_conflicts,_and_terrorism",b_safety_&_security,cia_freedom_of_foreign_mvmt,cib_freedom_of_movement_for_men,cic_freedom_of_movement_for_women,ci_movement_v-dem,cii_freedom_of_movement_cld,c_movement,diia_freedom_of_religion_v-dem,diib_freedom_of_religion_-_cld,di_freedom_of_religion,dii_religious_organization_repression,d_religion,ei_civil_society_entry_and_exit,eiia_assembly_-_freedom_house,eiib_assemebly_-_bertelsmann,eiic_freedom_of_assembly_-_cld,eii_freedom_of_assembly,eiiia_barriers_to_parties,eiiib_party_bans,eiiic_opposition_parties_autonomy,eiii_freedom_to_form_political_parties,eiv_civil_society_repression,"e_association,_assembly,_&_civil_society",fia_press_killed,data_(five_year_total),fib_press_jailed,data_(five_year_total).1,fi_direct_attacks_on_press,fiia_freedom_of_academic_and_cultural_expression,fiib_harassment_of_journalist,fiic_government_censorship_effort,fiid_internet_censorship_effort,fiie_media_self-censorship,fiimedia_&_expression_(v-dem),fiii_media_&_expression_(freedom_house),fiv_media_&_expression_(bertelsmann),fv_freedom_expression_(cld),f_expression_&_information,gia_male_to_male_relationships,gib_female_to_female_relationships,gi_same-sex_relationships,gii_divorce,giiia_inheritance_rights:_widows,giiib_inheritance_rights:_daughters,giii_inheritance_rights,giv_female_genital_mutilation,g_identity_&_relationships,personal_freedom,personal_freedom_rank,1a_government_consumption,data.4,1b__transfers_and_subsidies,data.5,1c__government_investment,data.6,1di_top_marginal_income_tax_rate,data.7,1dii_top_marginal_income_and_payroll_tax_rate,data.8,1d__top_marginal_tax_rate,ie_state_ownership,1__size_of_government,2a__judicial_independence,2b__impartial_courts,2c__property_rights,2d__military_interference,2e_legal_integrity,2f_contracts,2g_real_property,2h_police_and_crime,gender_disparity_index,2__legal_system_&_property_rights_--_without_gender_adjustment,3a__money_growth,data.9,3b__standard_deviation_of_inflation,data.10,3c__inflation,data.11,3d__foreign_currency_bank_accounts,3__sound_money,4ai__trade_tax_revenue,data.12,4aii__mean_tariff_rate,data.13,4aiii__standard_deviation_of_tariff_rates,data.14,4a__tariffs,4bi__non-tariff_trade_barriers,4bii__costs_of_importing_and_exporting,4b__regulatory_trade_barriers,4c__black_market_exchange_rates,4di__financial_openness,4dii__capital_controls,4diii_freedom_of_foreigners_to_visit,4div_protection_of_foreign_assets,4d__controls_of_the_movement_of_capital_and_people,4__freedom_to_trade_internationally,5ai__ownership_of_banks,5aii_private_sector_credit,5aiii__interest_rate_controls/negative_real_interest_rates),5a__credit_market_regulation,5bi__labor_regulations_and_minimum_wage,5bii__hiring_and_firing_regulations,5biii__flexible_wage_determination,5biv__hours_regulations,5bv_cost_of_worker_dismissal,5bvi__conscription,5bvii_foreign_labor,5b__labor_market_regulations,5ci__regulatory_burden,5cii__bureacracy_costs,5ciii__impartial_public_administration,5civ_tax_compliance,5c__business_regulation,5di__market_openness,5dii_business_permits,5diii_distorton_of_the_business_environment,5d_freedom_to_enter_markets_and_compete,5__regulation,economic_freedom,economic_freedom_rank
2016,BGR,Bulgaria,8.05,42.0,2.0,4.98419929364209,5.631896600796068,4.058020693439598,6.853868945415519,4.891372195959252,9.669755228838035,1.1360420127971627,10.0,10.0,0.0,10.0,10.0,0.0,9.873788175095557,1.0,7.904999999999999,9.125,9.557684025013652,9.613719626925842,9.69,9.317499999999999,9.4925,9.5,10.0,9.75,8.045,6.666666666666667,7.355833333333333,8.885,8.120416666666667,7.8325,10.0,10.0,6.666666666666667,8.88888888888889,9.745000000000001,9.502500000000001,8.2475,9.165000000000001,8.129999999999999,8.50409722222222,10.0,0,10.0,0,10.0,8.26,5.9775,6.795,9.9,5.283333333333333,7.243166666666665,7.5,6.666666666666667,6.666666666666667,7.6153,10.0,10.0,10.0,7.5,10.0,10.0,10.0,10.0,9.375,8.27,48.0,5.747058823529412,20.46,5.969296911251788,15.292680335705938,10.0,14.05,10.0,10.0,7.0,34.0,8.5,7.9825,7.63977114695624,5.455126296666667,4.197541165791667,4.5916048683333335,8.333333333333334,5.1895999999999995,3.7919659137193404,8.687651899514266,4.630386630833334,1.0,5.609651263523993,9.216955839213893,3.9152208039305414,9.454486724757441,1.3637831881063955,9.840300000000001,-0.7985,10.0,9.627935640992833,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,6.43794844985254,9.839054187171698,8.13850131851212,10.0,10.0,6.923076923076923,7.633169250747123,6.400752067916667,7.739249560435178,8.535971053070158,10.0,8.831714706908853,10.0,9.610571568969618,5.283333333333333,7.125862692305684,6.818470954999999,6.0,9.251725384611369,10.0,4.538408315334377,7.002542954369252,3.9090351266666667,6.222222222222222,6.265,3.7110875550409803,5.026836225982467,6.062327840230737,9.329954097065983,,7.6961409686483595,7.334022929492425,7.75,34.0
2016,HRV,Croatia,8.13,40.0,1.0,6.312658075287493,5.732319144229095,5.0566363834734185,7.297764547705464,5.700537867663336,9.696327186868238,1.0446344771732645,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,9.3875,8.934999999999999,9.760357142857142,9.72834216486269,9.8475,9.9125,9.9,9.886666666666665,10.0,9.943333333333332,8.9725,10.0,9.48625,9.7525,9.619375,6.949999999999999,10.0,10.0,10.0,10.0,9.7375,9.9175,9.2325,9.629166666666668,7.235,8.453541666666666,10.0,0,10.0,0,10.0,6.7475,6.284999999999999,6.447500000000001,9.746666666666666,7.54,7.3533333333333335,7.5,6.666666666666667,6.666666666666667,7.637333333333333,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.73,35.0,4.297058823529412,25.39,5.374409767212467,17.47591615433025,9.425736526049848,17.009922158825532,4.0,43.5,0.0,61.5,2.0,7.112500000000001,5.641941023358346,5.804591588555556,4.888036769833334,4.6919884283333335,8.333333333333334,6.604,3.5711936956380548,7.51340232631361,5.537324349166666,1.0,5.867983811396735,9.584789901625008,2.076050491874959,9.644659950896523,0.8883501227586933,9.78,-1.1,10.0,9.752362463130384,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,7.023354235796129,9.963313764923093,8.49333400035961,10.0,7.247020602226257,4.615384615384616,7.633169250747123,6.442761023749999,6.484583873026999,8.311012801679986,8.0,8.228553858434736,10.0,8.742851286144912,5.283333333333333,6.252875641031418,6.556143759999999,6.0,7.505751282062835,10.0,3.685875146540058,6.469139880423948,1.4662772416666667,5.555555555555555,6.385,6.345439373815545,4.938068042759442,6.363924524657423,8.847433193042932,,7.605678858850178,6.93893451704462,7.3,55.0
2016,CYP,Republic of Cyprus,8.56,27.0,1.0,,,,7.957303183908261,7.63581811623842,9.677073351836242,1.1108676696833275,10.0,10.0,0.0,7.5,10.0,0.0,10.0,0.0,9.05,9.825000000000001,9.482142857142858,9.57960810448955,9.725,9.8425,8.75,9.439166666666667,10.0,9.719583333333333,8.66,10.0,9.33,9.6225,9.47625,8.887500000000001,10.0,,10.0,10.0,9.705,9.845,9.685,9.745,9.5625,9.54875,10.0,0,10.0,0,10.0,9.290000000000001,8.1975,8.5975,9.896666666666667,6.286666666666666,8.453666666666667,10.0,,6.666666666666667,8.780083333333334,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,8.75,9.07,23.0,6.405882352941177,18.22,5.9100817438692115,15.51,10.0,14.362745098039218,7.0,35.0,6.0,37.0,6.5,8.3575,7.434692819362079,6.985115893555556,6.630692279125,6.684418519166666,8.333333333333334,7.7343166666666665,4.501757730903898,6.4113099948121555,6.8252305191666665,0.8823529411764706,6.763271867091243,8.736025104512443,6.319874477437781,9.508918847667427,1.2277028808314339,9.7142,-1.429,10.0,9.489785988044968,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,8.198281657423035,9.310653996686721,8.754467827054878,10.0,7.908940495639512,6.923076923076923,7.743794892062298,8.1598414975,7.6839134520696835,8.676128653114473,10.0,8.725348395006556,10.0,9.575116131668851,5.283333333333333,7.5,6.1193307233333325,10.0,10.0,1.0,5.236533474132847,6.448456790114216,4.7709135216666665,8.444444444444445,7.664999999999999,9.25897234430867,7.534832577604945,6.16737726962522,4.998009225588352,,5.582693247606786,7.2852746867487,7.85,30.0
2016,CZE,Czech Republic,8.74,19.0,1.0,8.71149208034499,7.237187748434,7.411396829408121,7.879890537314029,7.786692219395704,9.821904912144054,0.6126471022244482,10.0,10.0,0.0,10.0,10.0,0.0,9.914860197255392,1.0,9.205,9.84,9.851408599607913,9.836656755875984,9.8975,9.5975,9.5725,9.689166666666667,10.0,9.844583333333333,9.22,10.0,9.61,9.397499999999999,9.50375,8.1125,10.0,10.0,6.666666666666667,8.88888888888889,9.7925,9.1275,9.75,9.556666666666667,9.9025,9.11513888888889,10.0,0,10.0,0,10.0,9.155,7.325,8.2575,9.8,7.57,8.4215,10.0,8.88888888888889,10.0,9.462077777777779,10.0,10.0,10.0,7.5,10.0,10.0,10.0,10.0,9.375,9.27,19.0,3.226470588235294,29.03,5.0572207084468666,18.64,10.0,13.065728948484992,9.0,22.0,4.0,45.0,6.5,8.665000000000001,6.6897382593364325,6.885046327888889,5.8043376435416665,8.025717735,10.0,7.532516666666668,4.6853829127664595,8.165426019813534,6.880887746666667,1.0,7.247414381542986,9.151783195883695,4.24108402058152,9.772818798072176,0.5679530048195571,9.87214,0.6393,10.0,9.699185498488967,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,8.470522328745107,9.963313764923093,9.216918046834099,10.0,10.0,3.076923076923077,7.743794892062298,8.972897728333333,7.448403924329677,8.732863826124277,10.0,9.306513120041059,10.0,9.768837706680353,6.95,6.377588076917052,8.217654228333334,10.0,7.755176153834103,10.0,4.186032649148208,7.640921586890386,2.723618348333334,7.333333333333333,8.252500000000001,4.826061467883783,5.783878287387613,7.694892018258941,6.890072739982376,,7.292482379120658,7.621529990019752,8.0,22.0
2016,DNK,Denmark,9.07,3.0,1.0,9.273487605607096,8.61928589262366,8.168528986893794,9.186907213217436,8.68710082837485,9.714918202811672,0.9806813823278484,10.0,10.0,0.0,10.0,9.70728126339307,1.0,9.528833527413168,3.0,8.7575,9.872499999999999,9.695159255829463,9.705038729320567,9.9,9.807500000000001,9.8325,9.846666666666668,10.0,9.923333333333334,9.8575,10.0,9.92875,9.805,9.866875,9.290000000000001,10.0,,10.0,10.0,9.807500000000001,9.9275,9.7375,9.824166666666667,9.7675,9.720416666666667,10.0,0,10.0,0,10.0,9.290000000000001,9.5475,9.78,9.92,9.719999999999999,9.6515,10.0,,10.0,9.912875,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.69,1.0,1.5058823529411758,34.88,4.722070844686649,19.87,9.296497538514611,17.46225861519886,3.0,52.0,2.0,56.0,2.5,7.025,5.009890147228487,8.528569086555555,8.683387343958334,9.0908376375,10.0,9.22355,7.63124388294878,9.727176307658624,8.962336381666667,1.0,8.980887580035994,9.739612961335226,1.3019351933238665,9.656597207465866,0.8585069813353341,9.95,0.25,10.0,9.836552542200273,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,6.833699841143986,9.963313764923093,8.39850680303354,10.0,10.0,6.923076923076923,7.743794892062298,8.725539843333333,8.348102914618138,8.753185762746252,10.0,9.308721526261346,10.0,9.769573842087114,8.75,10.0,5.853713353333333,8.0,10.0,3.0,6.311720670580811,7.416490574844878,4.15986379,7.111111111111112,9.925,8.031260717213652,7.3068089045811915,8.709770828310674,9.873388040928797,,9.291579434619734,8.44611318903323,8.21,10.0
2016,EST,Estonia,8.97,5.0,1.0,8.766075885940761,7.847470596790006,6.789710191913979,8.389200248755083,7.801085558214916,9.273255813953488,2.5,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,9.375,9.7525,9.875357142857142,9.574306478405315,9.7925,9.862499999999999,9.835,9.83,10.0,9.915,9.4825,10.0,9.74125,9.84,9.790625,9.602500000000001,10.0,10.0,10.0,10.0,9.175,9.8825,9.672500000000001,9.576666666666668,9.8025,9.745416666666667,10.0,0,10.0,0,10.0,9.285,9.5175,9.775,9.896666666666667,8.78,9.450833333333334,10.0,10.0,10.0,9.890166666666667,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.53,9.0,3.473529411764705,28.19,5.874659400544959,15.64,8.442536634634974,20.45112177877759,10.0,20.0,4.0,42.0,7.0,7.7524999999999995,6.508645089388928,7.978044210111112,6.661185097708334,8.6713846525,8.333333333333334,7.112283333333333,6.6024451011836405,9.504907725234874,7.920550108333334,1.0,7.848016695217245,7.825200967885593,10.873995160572036,9.511280261312097,1.2217993467197603,9.970180000000001,0.1491,10.0,9.326665307299422,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,8.621060323619128,9.919527093585849,9.270293708602487,10.0,10.0,5.384615384615384,7.743794892062298,8.907683889166666,8.009023541461087,8.886362645849228,10.0,10.0,10.0,10.0,7.083333333333334,7.125862692305684,8.641165891666667,4.0,9.251725384611369,3.0,4.733329642759816,6.262202420668124,5.129202206666666,9.555555555555555,9.6525,9.719766838304745,8.514256150131741,8.077492153618461,9.239308455274209,,8.658400304446335,8.358714718811552,8.19,11.0
2016,FIN,Finland,8.93,9.0,1.0,9.498082762207067,7.95556792946468,8.464094280789467,8.942696878107153,8.639248324153739,9.622093023255815,1.3,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,9.7075,9.8,9.929642857142856,9.775867940199335,9.895,9.8675,9.885,9.8825,10.0,9.94125,9.89,10.0,9.945,9.705,9.825,7.7975,10.0,,10.0,10.0,9.0,9.815000000000001,9.7475,9.520833333333334,9.559999999999999,9.219583333333333,10.0,0,10.0,0,10.0,9.6375,8.315,8.8825,9.893333333333333,8.01,8.947666666666667,10.0,,10.0,9.736916666666666,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.59,3.0,2.8588235294117643,30.28,3.3651226158038154,24.849999999999998,8.857698087332944,18.998056694334693,3.0,51.0,2.0,57.0,2.5,6.875,4.891328846509705,8.663921687444445,8.328255905416666,9.644032716666667,10.0,8.9985,7.525045513460257,7.796890888704882,9.844121138333334,1.0,8.850095981253281,7.8366248270023275,10.816875864988361,9.676779652809333,0.8080508679766689,9.928799999999999,0.356,10.0,9.360551119952916,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,7.714607029975121,9.123674546367493,8.419140788171307,10.0,10.0,3.076923076923077,7.743794892062298,8.832285801249999,7.413250942558843,8.52463126601587,10.0,8.393516569709366,10.0,9.464505523236456,5.7,8.75,2.0626385999999997,8.0,10.0,3.0,6.372877223322767,6.2693594033318245,6.198007264999999,7.777777777777778,9.469999999999999,8.214740886032802,7.915131482202645,9.954029821649451,9.857978801476888,,9.90600431156317,8.388750180083523,8.0,22.0
2016,FRA,France,8.4,31.0,1.0,6.822106570871878,7.021793985198993,6.469893743511036,8.422914851053037,6.7712647665273025,9.606922428430714,1.3521868461983428,10.0,10.0,0.0,10.0,7.612765159127099,95.0,3.6631708319291048,470.0,9.1125,9.67,8.579776570150885,9.093349499290799,9.7425,9.86,9.872499999999999,9.825,10.0,9.9125,8.805,6.666666666666667,7.735833333333334,9.6225,8.679166666666667,8.8425,7.5,,10.0,8.75,9.805,9.682500000000001,9.665000000000001,9.717500000000001,9.8325,9.285625,5.982732432981489,9,10.0,0,7.991366216490745,9.64,8.575000000000001,9.2725,9.26,9.693333333333333,9.288166666666667,10.0,,6.666666666666667,8.48654988745602,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.89,33.0,2.8205882352941174,30.41,2.2752043596730247,28.85,9.811055954471334,15.661304159350333,5.0,50.0,2.0,61.0,3.5,8.275,5.336369709887696,7.356522103666666,7.537422167708333,8.645292520833333,8.75,7.907766666666667,6.476833812789368,6.390856768291071,7.65969793,1.0,7.590548996244429,8.13410124620335,9.329493768983244,9.823007965215961,0.44248008696009555,9.963339999999999,0.1833,10.0,9.480112302854828,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,7.760989418004094,9.963313764923093,8.862151591463594,10.0,10.0,5.384615384615384,7.743794892062298,8.5915529725,7.92999081229442,8.764568934272837,8.0,8.318580031865034,10.0,8.772860010621677,3.6166666666666663,5.559254428955779,6.683132648333333,4.0,8.503450769222734,10.0,6.220911260503166,6.36905939624024,2.8910668683333336,8.444444444444445,9.3325,6.720951810487189,6.847240780816242,7.470147253091794,7.929110076559198,,7.699628664825496,7.422197213125914,7.72,37.0
2016,DEU,Germany,8.81,17.0,1.0,8.623039491475938,8.542968413514647,7.7436206768110525,9.186907213217436,8.303209527267212,9.658083473474594,1.1761928512473934,10.0,10.0,0.0,10.0,9.42989383576786,28.0,8.645365933546053,124.0,8.9825,9.875,9.561822824187702,9.60995314883115,9.9125,9.8825,9.875,9.89,10.0,9.945,9.5575,6.666666666666667,8.112083333333333,9.4775,8.794791666666665,6.870000000000001,10.0,,6.666666666666667,8.333333333333334,9.8925,8.99,9.6975,9.526666666666666,9.785,8.62875,10.0,0,10.0,0,10.0,9.0125,8.955,9.4675,9.876666666666667,9.163333333333334,9.294999999999998,10.0,,10.0,9.82375,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.3,18.0,3.7294117647058824,27.32,3.059945504087194,25.97,10.0,10.76531294978069,5.0,47.0,5.0,47.0,5.0,9.24,6.205871453758616,8.032700198777777,8.648743938125,8.799465895,10.0,8.140566666666668,8.02633227370588,6.814874360574459,7.367482185,1.0,8.228770689731224,8.144176467356077,9.279117663219605,9.871175994780184,0.3220600130495401,9.90334,0.4833,10.0,9.479673115534066,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,8.433643798345722,9.175153680852684,8.804398739599204,10.0,10.0,3.076923076923077,7.743794892062298,8.468873500833332,7.322397867454677,8.598232485096803,5.0,10.0,10.0,8.333333333333334,6.95,5.629313461528416,5.486339728333332,8.0,6.258626923056832,10.0,7.221353308947594,7.077947631695167,6.289707025000001,9.777777777777779,9.9075,7.528183415008684,8.375792054446617,8.612073656123652,8.862273511384306,,8.737173583753979,8.131061650807274,8.13,12.0
2016,GRC,Greece,7.56,57.0,2.0,6.420952185871847,5.682751133523709,5.26566867052371,7.861476697385067,5.789790663306422,9.781874610867682,0.7503513386151756,10.0,10.0,0.0,5.0,0.0,66.0,9.833033065472423,2.0,9.407499999999999,9.655000000000001,7.69936186649606,8.740618238681872,9.915000000000001,9.6875,9.775,9.792499999999999,10.0,9.896249999999998,7.880000000000001,6.666666666666667,7.273333333333333,9.182500000000001,8.227916666666667,9.18,7.5,,6.666666666666667,7.083333333333334,9.8875,9.895,9.8225,9.868333333333332,9.7575,8.972291666666667,10.0,0,10.0,0,10.0,9.2725,7.577500000000001,6.8575,9.886666666666667,9.453333333333333,8.6095,7.5,,6.666666666666667,8.194041666666667,10.0,10.0,10.0,5.0,5.0,5.0,5.0,10.0,7.5,8.19,50.0,4.952941176470588,23.16,3.7629427792915533,23.39,5.011428571428571,32.46,4.0,55.0,1.0,68.0,2.5,7.4125,4.727962505438143,6.207810404444444,5.005141711625,4.904586871666666,8.333333333333334,6.964799999999999,3.8750126554884603,8.044201311182011,5.323843161666666,1.0,6.082341181175823,7.639092606936001,11.80453696532,9.675467097806173,0.8113322554845677,9.834999999999999,-0.825,5.0,8.037389926185543,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,6.915860302496662,9.42308080946787,8.169470555982265,10.0,6.246419250965118,0.7692307692307693,7.743794892062298,5.012424389166667,4.942967325356213,7.844642803667954,10.0,5.703061308236254,10.0,8.567687102745419,6.533333333333334,4.005176153834103,5.637525716666666,6.0,5.510352307668206,3.0,5.340518822510878,5.146700904859027,2.178889115,6.222222222222222,6.905,5.168299995856312,5.118602833269634,7.390334749646389,8.89345394927206,,8.141894349459225,6.743721297583326,6.69,91.0
2016,HUN,Hungary,7.91,48.0,2.0,6.5550075266534655,5.013990323101185,4.748055146724096,7.204175227897394,5.439017665492916,9.397819959915891,2.071499337889333,10.0,10.0,0.0,7.5,10.0,0.0,9.816667349931004,2.0,7.69,9.8275,9.262023907133,9.329921933524446,9.8925,9.8325,9.87,9.865,10.0,9.932500000000001,9.067499999999999,6.666666666666667,7.867083333333333,8.695,8.281041666666667,5.467499999999999,10.0,6.666666666666667,6.666666666666667,7.777777777777779,9.825000000000001,9.885,9.3925,9.700833333333334,6.465,7.352777777777778,10.0,0,10.0,0,10.0,7.495000000000001,6.75,5.717499999999999,9.883333333333333,4.963333333333334,6.961833333333333,5.0,5.555555555555555,6.666666666666667,6.8368111111111105,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.17,51.0,3.711764705882353,27.38,5.321525885558584,17.669999999999998,9.783499360935531,15.757752236725638,10.0,15.0,4.0,45.0,7.0,5.629999999999999,6.289357990475294,5.574950234555556,5.430197805375,5.6703941025,10.0,6.033833333333334,3.8312262807109363,8.025707157457099,5.399682521666667,1.0,6.2457489294498245,9.185276071206232,4.07361964396884,9.580795791295245,1.0480105217618871,9.91986,0.4007,10.0,9.67148296562537,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,6.096260912656603,9.963313764923093,8.029787338789848,10.0,10.0,3.8461538461538463,7.743794892062298,8.13317298875,7.430780431741535,8.431675275966178,8.0,9.082391582321769,10.0,9.027463860773922,6.116666666666666,6.377588076917052,6.481043498333333,4.0,7.755176153834103,10.0,6.673863990135909,6.7720483408410095,3.2060352966666668,7.333333333333333,7.577500000000001,5.947508284208281,6.01609422855207,6.137095381397614,7.56638550385208,,6.851740442624847,7.166836718197962,7.56,47.0
2016,IRL,Ireland,8.97,5.0,1.0,,,,8.211394288773183,7.6274220561280925,9.766837326101609,0.8020795982104674,10.0,10.0,0.0,7.5,9.294814834087667,2.0,9.432459276445906,3.0,9.335,9.5225,9.297824872933367,9.532331099517489,9.73,9.8175,9.78,9.775833333333333,10.0,9.887916666666666,9.7775,10.0,9.88875,9.795,9.841875,8.6825,10.0,,10.0,10.0,9.5875,9.8675,9.78,9.745,9.84,9.566875,10.0,0,10.0,0,10.0,9.42,8.6975,9.5725,9.893333333333333,9.433333333333334,9.403333333333332,10.0,,10.0,9.850833333333334,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.47,12.0,3.711764705882353,27.38,7.119891008174387,11.07,10.0,5.4338277329899665,6.0,40.0,3.0,51.0,4.5,7.4750000000000005,6.561331142811348,8.204339505,7.531553746875,9.146872759166666,10.0,8.7367,4.893826913009744,8.582895925768455,7.746514876666666,1.0,8.105337965810817,7.825451788686152,10.872741056569236,9.195889134392473,2.0102771640188153,10.0,0.0,10.0,9.255335230769656,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,8.713577211075453,9.082844123077336,8.898210667076395,10.0,10.0,7.6923076923076925,8.850051305214054,9.002604087083334,8.88624077115127,9.01264619289025,8.0,9.527083311798734,10.0,9.175694437266245,8.2,6.936873047327545,7.113015651666666,10.0,6.37374609465509,10.0,7.78748117417922,8.058730852546931,5.116890271666667,10.0,8.495000000000001,9.54041761481978,8.288076971621612,7.458920286875467,8.472737991231297,,7.9658291390533815,8.372082850122043,8.26,8.0
2016,ITA,Italy,8.4,31.0,1.0,7.52259222667631,5.5560203055874124,6.43290252337423,7.8256628504535595,6.503838351879317,9.804342103831889,0.6730631628183001,10.0,10.0,0.0,10.0,9.972344300758182,1.0,9.985161594129877,1.0,7.275,9.4175,9.521429413555438,9.662885758693664,9.9075,9.93,9.91,9.915833333333333,10.0,9.957916666666666,9.635,6.666666666666667,8.150833333333333,9.6125,8.881666666666668,9.4875,10.0,,10.0,10.0,9.895,9.4675,9.8175,9.726666666666667,9.862499999999999,9.769166666666667,10.0,0,9.183234993220129,2,9.591617496610064,9.1125,8.1125,9.1225,9.906666666666666,7.616666666666667,8.774166666666666,7.5,,6.666666666666667,8.133112707485848,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.99,30.0,4.694117647058824,24.04,3.444141689373298,24.56,10.0,12.347138543835221,5.0,48.0,2.0,61.5,3.5,8.6875,6.065151867286424,6.232383477777778,5.075144945708333,6.2709812325,10.0,6.587433333333333,3.448805023734961,8.251282756066596,5.383754571666666,1.0,6.4062231675984584,7.959195876805647,10.204020615971764,9.820278620884494,0.449303447788762,9.975340000000001,-0.1233,10.0,9.438703624422535,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,8.274634751538384,9.963313764923093,9.11897425823074,10.0,10.0,6.923076923076923,7.743794892062298,7.522835135416666,8.047426737638972,8.858133582300761,10.0,8.666396601008461,10.0,9.555465533669487,5.283333333333333,6.25,4.081801573333333,8.0,10.0,10.0,6.472673831147435,7.155401248259158,1.6871539749999998,7.111111111111112,7.29,4.916090150330581,5.251088809110423,6.157411979132957,7.202045107034566,,6.679728543083762,7.1604210335307075,7.59,45.0
2016,LVA,Latvia,8.63,25.0,1.0,,,,7.5636647643067745,6.74925723631948,9.022577114843477,3.3623347249384365,10.0,10.0,0.0,10.0,10.0,0.0,10.0,0.0,8.495000000000001,9.5575,9.721785714285716,9.372181414564597,9.6,9.407499999999999,9.89,9.6325,10.0,9.81625,9.6425,10.0,9.82125,9.585,9.703125,9.1975,10.0,10.0,10.0,10.0,9.4725,9.2225,9.7075,9.4675,9.69,9.58875,10.0,0,10.0,0,10.0,9.455,7.432499999999999,9.53,9.793333333333333,8.04,8.850166666666667,7.5,7.777777777777779,6.666666666666667,8.158922222222222,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.06,27.0,4.976470588235294,23.08,6.228882833787466,14.34,10.0,13.481620346248036,9.0,23.0,4.0,44.0,6.5,8.7075,7.282570684404552,6.879160280777778,4.341359180166667,6.2806435425,8.333333333333334,7.569516666666667,6.513233363058884,9.030740106801701,6.4669660725,1.0,6.9268690682256295,7.845655557620061,10.771722211899693,9.474564075415286,1.313589811461784,9.973180000000001,0.1341,10.0,9.323349908258837,9.0,1.5,8.959999999999999,5.2,6.8384,7.904,8.266133333333334,8.104987780638314,9.415980373207532,8.760484076922923,10.0,8.75,6.923076923076923,7.743794892062298,7.037698030416666,7.613642461388972,8.660064967911307,10.0,9.285211406360212,8.0,9.095070468786737,5.0,6.377588076917052,8.426756858333334,10.0,7.755176153834103,10.0,6.0713607498415145,7.6615545484180005,3.182594378333334,9.11111111111111,8.74,7.805614245086987,7.209829933632857,8.0750452625226,7.786807331652657,,7.930926297087629,7.974345311981306,8.03,17.0
